,,Sub003:LFHD,,,Sub003:RFHD,,,Sub003:LBHD,,,Sub003:RBHD,,,Sub003:C7,,,Sub003:T10,,,Sub003:CLAV,,,Sub003:STRN,,,Sub003:RBAK,,,Sub003:LSHO,,,Sub003:LUPA,,,Sub003:LELB,,,Sub003:LFRM,,,Sub003:LWRA,,,Sub003:LWRB,,,Sub003:LFIN,,,Sub003:RSHO,,,Sub003:RUPA,,,Sub003:RELB,,,Sub003:RFRM,,,Sub003:RWRA,,,Sub003:RWRB,,,Sub003:RFIN,,,Sub003:LASI,,,Sub003:RASI,,,Sub003:LPSI,,,Sub003:RPSI,,,Sub003:LTHI,,,Sub003:LKNE,,,Sub003:LTIB,,,Sub003:LANK,,,Sub003:LHEE,,,Sub003:LTOE,,,Sub003:RTHI,,,Sub003:RKNE,,,Sub003:RTIB,,,Sub003:RANK,,,Sub003:RHEE,,,Sub003:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,316.383,261.62,1707.49,163.001,228.363,1718.91,302.886,375.437,1695.82,150.622,352.687,1711.5,219.031,407.987,1520.52,231.273,477.094,1240.95,234.473,272.403,1431.94,243.486,240.955,1261.91,145.789,464.502,1432.96,425.455,362.633,1477.65,475.804,365.019,1232.04,488.925,385.417,1100.75,496.738,305.788,964.586,467.025,260.09,857.677,502.63,324.429,844.913,507.091,251.989,776.899,60.2768,370.363,1481.04,-5.14701,351.01,1291.1,-22.6465,394.293,1091.63,-50.1741,336.77,1015.4,-14.1613,259.583,846.716,-49.2575,324.161,833.283,-54.2953,247.909,765.642,366.921,242.075,993.842,95.5984,228.401,996.815,256.523,421.356,1018.64,175.618,416.429,1017.77,416.412,330.607,666.875,416.407,381.155,508.839,408.883,408.911,253.547,376.239,390.425,71.089,322.665,432.338,60.043,370.934,227.092,39.3464,42.8012,274.496,726.071,50.615,349.591,501.541,37.4559,375.011,388.707,82.8632,382.839,69.1269,142.958,426.362,53.9448,86.5202,215.936,34.5304
21,0,316.361,261.544,1707.5,162.92,228.306,1718.88,302.852,375.408,1695.83,150.569,352.691,1711.52,218.995,407.839,1520.44,231.239,477.115,1240.96,234.432,272.467,1431.91,243.48,241.043,1261.88,145.75,464.589,1432.99,425.377,362.607,1477.49,475.781,365.089,1232.03,488.878,385.447,1100.73,496.688,305.849,964.549,466.926,260.125,857.649,502.541,324.485,844.9,506.985,252.062,776.836,60.2177,370.416,1481.05,-5.1887,351.083,1291.1,-22.7289,394.477,1091.75,-50.2083,336.765,1015.43,-14.1473,259.525,846.731,-49.2903,324.15,833.311,-54.4493,248.103,765.617,366.87,242.067,993.889,95.5441,228.436,996.817,256.494,421.394,1018.58,175.586,416.463,1017.78,416.298,330.635,666.81,416.431,380.959,508.672,408.89,408.844,253.531,376.26,390.371,71.1191,322.811,432.462,60.0808,370.97,227.085,39.3747,42.7896,274.456,726.096,50.603,349.58,501.554,37.4549,375.006,388.686,82.8622,382.853,69.1362,142.952,426.371,53.969,86.532,215.959,34.5583
22,0,316.278,261.499,1707.46,162.816,228.347,1718.85,302.799,375.417,1695.87,150.53,352.708,1711.53,218.957,407.845,1520.4,231.198,477.213,1240.99,234.378,272.467,1431.91,243.434,241.111,1261.87,145.694,464.624,1433.01,425.383,362.696,1477.49,475.743,365.16,1231.94,488.733,385.336,1100.78,496.626,305.925,964.511,466.819,260.18,857.604,502.452,324.552,844.848,506.847,252.12,776.791,59.8593,370.359,1481.41,-5.25587,351.116,1291.1,-22.7345,394.314,1091.63,-50.2434,336.728,1015.44,-14.1661,259.471,846.774,-49.3215,324.117,833.304,-54.3339,247.84,765.668,366.774,242.024,993.906,95.4718,228.505,996.829,256.243,421.861,1018.77,175.538,416.532,1017.78,416.256,330.616,666.826,416.341,381,508.657,408.888,408.725,253.543,376.26,390.345,71.1253,322.62,432.351,60.1064,370.927,227.095,39.411,42.7223,274.467,726.104,50.5599,349.565,501.56,37.4141,375.035,388.684,82.864,382.804,69.1478,142.925,426.387,53.9295,86.4953,215.916,34.4573
23,0,316.204,261.473,1707.47,162.699,228.345,1718.85,302.811,375.327,1695.87,150.51,352.759,1711.55,218.882,407.196,1519.98,231.136,477.238,1240.98,234.325,272.469,1431.89,243.338,241.118,1261.85,145.634,464.587,1433,425.329,362.703,1477.48,475.675,365.189,1231.92,488.752,385.537,1100.67,496.535,305.957,964.468,466.704,260.235,857.563,502.365,324.6,844.815,506.728,252.173,776.763,59.8247,370.389,1481.4,-5.28882,351.11,1291.09,-22.811,394.339,1091.63,-50.2679,336.714,1015.44,-14.1995,259.497,846.764,-49.364,324.096,833.339,-54.36,247.845,765.671,366.597,242.231,993.995,95.4099,228.593,996.848,256.562,422.865,1018.76,175.529,416.579,1017.73,416.218,330.595,666.845,416.317,380.986,508.707,408.863,408.68,253.555,376.208,390.318,70.9969,322.506,432.388,60.3574,370.963,227.126,39.3929,42.6977,274.504,726.131,50.5271,349.607,501.559,37.3973,375.019,388.675,82.9208,382.496,69.2553,142.939,426.379,53.9195,86.5239,215.919,34.5075
24,0,316.148,261.457,1707.44,162.629,228.331,1718.84,302.776,375.281,1695.87,150.484,352.781,1711.56,218.769,407.218,1519.93,231.103,477.257,1241.01,234.294,272.534,1431.88,243.318,241.166,1261.86,145.61,464.657,1433.03,425.286,362.683,1477.44,475.596,365.137,1231.92,488.664,385.556,1100.61,496.456,306.015,964.438,466.61,260.301,857.537,502.264,324.645,844.774,506.648,252.238,776.723,60.1291,370.513,1481.05,-5.33186,351.141,1291.1,-22.8245,394.508,1091.74,-50.3224,336.735,1015.45,-14.4039,259.753,846.689,-49.3778,324.101,833.313,-54.3734,247.819,765.675,366.651,242.11,993.968,95.3484,228.594,996.885,256.387,421.487,1018.56,175.476,416.579,1017.72,416.283,330.523,667.014,416.316,380.85,508.645,408.9,408.615,253.544,376.214,390.286,71.0717,322.502,432.367,60.2316,370.964,227.14,39.3877,42.6158,274.573,726.111,50.5114,349.608,501.554,37.3778,374.98,388.688,82.899,382.5,69.2495,142.962,426.39,53.9458,86.5234,215.926,34.4911
25,0,316.077,261.401,1707.49,162.535,228.364,1718.81,302.716,375.293,1695.89,150.461,352.801,1711.54,218.799,407.7,1520.25,231.042,477.359,1241.01,234.239,272.553,1431.86,243.338,241.567,1261.66,145.572,464.687,1433.04,425.275,362.744,1477.44,475.528,365.138,1231.89,488.602,385.436,1100.68,496.335,306.042,964.406,466.502,260.345,857.499,502.16,324.688,844.749,506.516,252.271,776.698,60.1102,370.521,1481.03,-5.35681,351.156,1291.09,-22.8742,394.507,1091.7,-50.3595,336.762,1015.44,-14.4578,259.72,846.722,-49.3914,324.079,833.312,-54.3606,247.816,765.695,366.574,242.133,993.954,95.2807,228.665,996.892,256.343,423.054,1019.01,175.444,416.625,1017.72,416.14,330.52,666.836,416.302,380.843,508.682,408.893,408.53,253.547,376.287,390.318,71.1239,322.592,432.343,60.1489,370.978,227.169,39.4161,42.486,274.854,726.07,50.4959,349.661,501.53,37.368,375.035,388.665,82.8752,382.828,69.1482,142.96,426.343,53.9499,86.5062,215.926,34.4833
26,0,316.019,261.363,1707.46,162.428,228.341,1718.83,302.746,375.161,1695.86,150.408,352.853,1711.53,218.698,406.996,1519.87,231.043,477.38,1241.02,234.208,272.628,1431.81,243.193,241.281,1261.8,145.545,464.699,1433.04,425.192,362.705,1477.42,475.438,365.169,1231.87,488.472,385.499,1100.66,496.244,306.096,964.371,466.382,260.405,857.459,502.026,324.739,844.698,506.435,252.34,776.671,60.0554,370.56,1481.02,-5.40155,351.184,1291.08,-22.8911,394.392,1091.59,-50.411,336.789,1015.41,-14.4873,259.715,846.707,-49.4507,324.066,833.314,-54.511,247.946,765.651,366.498,242.122,993.995,95.1842,228.719,996.918,256.453,422.93,1018.98,175.438,416.634,1017.68,416.22,330.397,667.032,416.282,380.698,508.6,408.912,408.484,253.544,376.266,390.377,71.1299,322.472,432.357,60.3969,371.027,227.149,39.4186,42.7771,274.439,726.184,50.4745,349.661,501.543,37.3299,375.086,388.647,82.8681,382.822,69.1135,142.956,426.387,53.9186,86.5169,215.949,34.4689
27,0,315.966,261.291,1707.46,162.351,228.354,1718.79,302.693,375.214,1695.93,150.367,352.838,1711.51,218.726,406.936,1519.83,230.982,477.412,1241.01,234.125,272.613,1431.81,243.135,241.321,1261.76,145.494,464.762,1433.07,425.2,362.783,1477.4,475.416,365.23,1231.81,488.464,385.628,1100.57,496.124,306.086,964.344,466.274,260.468,857.436,501.932,324.797,844.672,506.31,252.377,776.638,59.9971,370.595,1481.07,-5.42633,351.207,1291.06,-22.9324,394.434,1091.61,-50.4338,336.83,1015.41,-14.5264,259.713,846.715,-49.4839,324.04,833.292,-54.4564,247.64,765.711,366.424,242.152,994.035,95.1003,228.808,996.915,256.236,422.617,1018.79,175.409,416.741,1017.69,416.076,330.367,666.856,416.317,380.703,508.659,408.918,408.561,253.469,376.259,390.248,71.0332,322.472,432.294,60.2112,371.016,227.183,39.4004,42.733,274.471,726.173,50.4415,349.69,501.522,37.2968,375.007,388.669,82.8736,382.835,69.1182,142.973,426.339,53.9687,86.5142,215.948,34.5712
28,0,315.926,261.255,1707.47,162.256,228.268,1718.83,302.64,375.2,1695.93,150.349,352.872,1711.51,218.564,407.106,1519.82,230.95,477.503,1241.05,234.098,272.686,1431.8,243.099,241.413,1261.75,145.484,464.802,1433.08,425.145,362.746,1477.42,475.34,365.128,1231.86,488.393,385.623,1100.55,496.018,306.132,964.307,466.145,260.497,857.411,501.836,324.83,844.643,506.212,252.432,776.605,59.9605,370.643,1481.02,-5.46608,351.228,1291.08,-23.0015,394.482,1091.61,-50.4849,336.834,1015.4,-14.5659,259.738,846.709,-49.5188,324.029,833.321,-54.4829,247.734,765.663,366.355,242.182,994.036,95.0281,228.876,996.908,256.166,422.666,1018.79,175.375,416.808,1017.65,416.037,330.331,666.847,416.253,380.546,508.614,408.944,408.525,253.471,376.219,390.271,71.0684,322.593,432.329,60.1811,371.008,227.204,39.3965,42.6895,274.51,726.174,50.3897,349.747,501.523,37.2952,375.091,388.625,82.8721,382.833,69.0924,142.954,426.372,53.8944,86.5282,215.95,34.4851
29,0,315.83,261.19,1707.48,162.188,228.338,1718.81,302.653,375.113,1695.9,150.277,352.878,1711.51,218.696,407.153,1519.89,230.944,477.523,1241.06,234.044,272.714,1431.79,243.067,241.507,1261.71,145.448,464.882,1433.11,425.191,362.634,1477.37,475.262,365.263,1231.76,488.304,385.663,1100.53,495.925,306.158,964.301,466.036,260.551,857.374,501.743,324.889,844.643,506.103,252.475,776.594,59.5859,370.597,1481.38,-5.47114,351.411,1291.05,-23.0236,394.482,1091.6,-50.5339,336.86,1015.42,-14.6369,259.698,846.733,-49.5532,324.047,833.327,-54.5251,247.658,765.727,366.254,242.139,994.072,94.9584,228.95,996.956,256.314,422.35,1018.69,175.334,416.827,1017.64,415.979,330.251,666.864,416.175,380.509,508.635,408.936,408.476,253.472,376.289,390.261,71.1656,322.515,432.356,60.4209,371.023,227.189,39.4215,42.6648,274.552,726.198,50.3525,349.753,501.54,37.2739,375.138,388.651,82.8458,382.87,69.1841,142.94,426.371,53.9077,86.5195,215.945,34.5867
30,0,315.771,261.136,1707.47,162.077,228.287,1718.82,302.64,374.948,1695.86,150.239,352.913,1711.5,218.656,407.116,1519.84,230.915,477.57,1241.06,234.016,272.802,1431.78,242.981,241.487,1261.68,145.424,464.889,1433.1,425.081,362.75,1477.4,475.215,365.267,1231.77,488.179,385.547,1100.58,495.807,306.186,964.306,465.935,260.595,857.385,501.618,324.937,844.617,505.988,252.505,776.57,59.553,370.645,1481.36,-5.5046,351.374,1291.07,-23.0608,394.532,1091.6,-50.581,336.877,1015.42,-14.6683,259.756,846.729,-49.5676,324.055,833.317,-54.5838,247.702,765.728,366.219,242.211,994.061,94.8974,229.06,996.959,256.117,422.423,1018.72,175.298,416.912,1017.64,415.964,330.227,666.857,416.143,380.388,508.586,408.926,408.435,253.472,376.32,390.301,71.1654,322.659,432.579,60.4485,371.043,227.218,39.3933,42.6181,274.612,726.183,50.3293,349.766,501.563,37.262,375.176,388.649,82.8667,382.89,69.1018,142.96,426.356,53.9355,86.5261,215.935,34.589
31,0,315.704,261.107,1707.46,162.008,228.325,1718.77,302.594,375.086,1695.95,150.193,352.907,1711.47,218.61,407.09,1519.82,230.872,477.557,1241.05,233.956,272.837,1431.75,242.903,241.53,1261.67,145.404,464.912,1433.11,425.056,362.775,1477.4,475.125,365.303,1231.74,488.057,385.615,1100.58,495.701,306.208,964.279,465.816,260.624,857.352,501.501,324.972,844.605,505.883,252.542,776.548,59.5185,370.709,1481.36,-5.54807,351.38,1291.08,-23.0972,394.568,1091.58,-50.6139,336.861,1015.41,-14.7284,259.769,846.747,-49.6394,324.038,833.314,-54.6997,247.825,765.725,366.126,242.183,994.072,94.8055,229.116,996.955,256.194,422.454,1018.65,175.273,416.939,1017.61,416.033,330.097,666.985,416.143,380.445,508.645,408.924,408.397,253.482,376.288,390.289,71.1105,322.669,432.558,60.4357,371.042,227.234,39.3612,42.5585,274.667,726.185,50.2789,349.823,501.564,37.2417,375.218,388.65,82.8672,382.882,69.1028,142.945,426.365,53.9226,86.4883,215.927,34.455
32,0,315.64,261.055,1707.47,161.948,228.329,1718.74,302.617,374.958,1695.9,150.155,352.913,1711.47,218.696,407.113,1519.9,230.878,477.724,1241.1,233.922,272.929,1431.72,242.869,241.551,1261.67,145.37,464.944,1433.11,425,362.797,1477.4,475.07,365.18,1231.85,488.002,385.637,1100.56,495.611,306.234,964.263,465.721,260.664,857.331,501.415,324.993,844.605,505.776,252.586,776.529,59.4809,370.715,1481.36,-5.57492,351.467,1291.07,-23.1452,394.545,1091.58,-50.6845,336.918,1015.44,-14.7748,259.835,846.731,-49.6331,324.042,833.323,-54.8041,247.842,765.725,366.05,242.193,994.096,94.7248,229.169,996.969,255.8,422.346,1018.7,175.208,416.978,1017.61,415.955,330.065,666.917,416.067,380.323,508.65,408.922,408.369,253.477,376.281,390.348,71.0847,322.688,432.545,60.4529,371.027,227.251,39.4063,42.5067,274.709,726.192,50.2504,349.929,501.495,37.2034,375.235,388.62,82.9075,382.47,69.1766,142.968,426.371,53.9582,86.5248,215.978,34.5655
33,0,315.536,261.042,1707.45,161.852,228.293,1718.73,302.544,374.953,1695.94,150.085,353.103,1711.51,218.686,407.112,1519.96,230.863,477.73,1241.1,233.86,272.937,1431.7,242.822,241.68,1261.58,145.335,465.005,1433.14,424.937,362.747,1477.38,475.02,365.337,1231.73,487.978,385.781,1100.52,495.492,306.271,964.239,465.624,260.701,857.312,501.297,325.05,844.582,505.644,252.605,776.514,59.438,370.787,1481.36,-5.63652,351.493,1291.07,-23.1932,394.6,1091.58,-50.7161,336.916,1015.45,-14.8367,259.843,846.776,-49.6935,324.067,833.33,-54.8231,247.847,765.769,365.98,242.262,994.095,94.63,229.282,996.99,256.072,421.91,1018.47,175.217,417.087,1017.63,415.838,330.062,666.843,415.991,380.278,508.653,408.923,408.298,253.481,376.26,390.207,71.0283,322.694,432.528,60.4494,371.061,227.283,39.3671,42.4627,274.701,726.203,50.2122,349.957,501.51,37.2056,375.292,388.615,82.8676,382.833,69.1003,142.968,426.397,53.9471,86.5203,215.94,34.6024
34,0,315.486,260.972,1707.43,161.719,228.303,1718.74,302.479,374.977,1695.97,150.034,353.252,1711.51,218.535,407.33,1519.98,230.848,477.796,1241.11,233.832,272.965,1431.68,242.779,241.626,1261.64,145.325,465.049,1433.16,424.895,362.758,1477.39,474.955,365.355,1231.72,487.829,385.674,1100.55,495.43,306.312,964.242,465.494,260.703,857.307,501.185,325.075,844.572,505.507,252.673,776.502,59.7539,370.92,1481.03,-5.67519,351.531,1291.07,-23.2402,394.628,1091.58,-50.7465,336.948,1015.45,-14.8595,259.837,846.8,-49.7585,324.081,833.337,-54.7589,247.648,765.827,365.907,242.265,994.13,94.5794,229.372,996.982,256.108,422.553,1018.62,175.157,417.131,1017.61,415.809,330.043,666.847,416.043,380.211,508.667,408.94,408.277,253.481,376.317,390.264,71.0946,322.787,432.447,60.2613,371.077,227.308,39.4197,42.4058,274.819,726.206,50.1795,349.933,501.544,37.1577,375.344,388.621,82.9252,382.5,69.1973,142.966,426.358,53.9413,86.5081,215.946,34.4889
35,0,315.421,260.922,1707.48,161.633,228.324,1718.72,302.511,374.807,1695.91,149.985,353.115,1711.51,218.557,407.268,1519.97,230.822,477.801,1241.1,233.753,273.015,1431.67,242.692,241.633,1261.63,145.281,465.063,1433.16,424.881,362.837,1477.36,474.885,365.363,1231.71,487.723,385.67,1100.54,495.336,306.332,964.207,465.39,260.728,857.299,501.081,325.109,844.543,505.397,252.686,776.478,59.7318,370.939,1481.03,-5.72374,351.604,1291.09,-23.2707,394.672,1091.59,-50.8029,337.008,1015.47,-14.9227,259.852,846.829,-49.7889,324.115,833.345,-54.9292,247.812,765.819,365.833,242.254,994.115,94.5126,229.454,996.991,256.052,422.61,1018.63,175.121,417.204,1017.59,415.776,330.016,666.842,416.044,380.227,508.636,408.936,408.209,253.47,376.325,390.306,71.0909,322.688,432.532,60.384,371.102,227.299,39.4217,42.3529,274.853,726.236,50.1484,349.996,501.54,37.144,375.369,388.609,82.8518,382.805,69.1145,142.957,426.364,53.9635,86.507,215.941,34.4816
36,0,315.366,260.88,1707.47,161.584,228.341,1718.68,302.457,374.832,1695.97,149.933,353.128,1711.49,218.508,407.613,1520.18,230.813,477.844,1241.12,233.722,273.092,1431.65,242.66,241.846,1261.54,145.25,465.122,1433.22,424.82,362.807,1477.41,474.841,365.4,1231.69,487.746,385.855,1100.47,495.257,306.374,964.183,465.312,260.8,857.268,500.962,325.123,844.523,505.278,252.736,776.453,59.3262,370.836,1481.34,-5.78813,351.646,1291.06,-23.3369,394.678,1091.58,-50.8503,337.032,1015.47,-14.7417,259.704,846.897,-49.8577,324.128,833.362,-54.8816,247.56,765.895,365.789,242.322,994.098,94.4442,229.526,997.013,255.909,421.994,1018.47,175.076,417.256,1017.6,415.767,329.95,666.844,415.984,380.146,508.623,408.928,408.16,253.47,376.299,390.157,71.0812,322.7,432.533,60.5143,371.102,227.338,39.417,42.1692,275.207,726.166,50.1198,350.027,501.515,37.1201,375.349,388.6,82.8967,382.497,69.2095,142.979,426.362,53.9634,86.5142,215.947,34.4513
37,0,315.281,260.836,1707.47,161.493,228.329,1718.66,302.393,374.761,1695.96,149.864,353.151,1711.51,218.557,408.967,1521.09,230.775,477.93,1241.14,233.657,273.147,1431.66,242.602,241.763,1261.6,145.083,466.004,1433.46,424.767,362.808,1477.38,474.737,365.323,1231.76,487.615,385.73,1100.51,495.181,306.405,964.172,465.207,260.805,857.253,500.826,325.152,844.51,505.147,252.78,776.423,59.274,370.98,1481.39,-5.7978,351.737,1291.08,-23.3492,394.334,1091.5,-50.8757,337.092,1015.49,-14.7822,259.703,846.913,-49.9115,324.149,833.345,-54.954,247.581,765.921,365.699,242.31,994.148,94.345,229.6,997.023,255.713,422.486,1018.61,175.065,417.378,1017.61,415.814,329.889,667.004,415.961,380.072,508.606,408.95,408.138,253.461,376.278,390.176,71.0404,322.682,432.512,60.3756,371.15,227.349,39.4101,42.2197,274.972,726.243,50.0717,350.041,501.515,37.0932,375.384,388.602,82.8946,382.501,69.2143,142.959,426.34,53.9646,86.4899,215.93,34.5115
38,0,315.214,260.797,1707.48,161.384,228.292,1718.66,302.326,374.862,1696.04,149.832,353.169,1711.54,218.602,408.452,1520.83,230.751,477.976,1241.17,233.588,273.182,1431.65,242.55,241.828,1261.62,145.189,465.217,1433.23,425.073,363.14,1477.46,474.716,365.428,1231.68,487.626,385.866,1100.43,495.09,306.429,964.176,465.074,260.8,857.25,500.749,325.209,844.504,505.015,252.807,776.394,59.2134,371.03,1481.44,-5.85816,351.823,1291.08,-23.4192,394.43,1091.51,-50.9574,337.129,1015.49,-14.8405,259.741,846.933,-49.9357,324.16,833.359,-55.0068,247.638,765.93,365.625,242.305,994.164,94.2724,229.737,997.056,255.853,422.084,1018.44,175.019,417.462,1017.62,415.749,329.84,666.928,415.929,380.02,508.62,408.941,408.059,253.467,376.323,390.269,71.1605,322.676,432.558,60.5273,371.15,227.33,39.4472,42.1765,275.108,726.261,50.0471,350.111,501.526,37.0878,375.413,388.601,82.8656,382.83,69.1275,142.953,426.346,53.9364,86.504,215.925,34.5881
39,0,315.109,260.776,1707.47,161.317,228.361,1718.64,302.283,374.803,1696.09,149.779,353.241,1711.57,218.505,408.993,1521.12,230.733,477.989,1241.2,233.563,273.232,1431.63,242.461,241.815,1261.62,145.167,465.85,1433.47,424.839,363.029,1477.44,474.65,365.473,1231.68,487.454,385.787,1100.48,495.014,306.437,964.148,464.972,260.841,857.24,500.662,325.212,844.487,504.902,252.826,776.379,59.202,371.108,1481.42,-5.92023,351.845,1291.1,-23.4486,394.471,1091.5,-50.9939,337.213,1015.5,-14.8862,259.777,846.945,-50.0052,324.21,833.396,-55.0617,247.659,765.958,365.582,242.31,994.174,94.1965,229.792,997.06,255.83,422.127,1018.47,174.991,417.403,1017.59,415.651,329.86,666.839,415.867,379.989,508.58,408.955,408.027,253.462,376.267,390.219,70.9974,322.68,432.561,60.5288,371.174,227.398,39.4639,42.1289,275.173,726.245,50.0083,350.142,501.535,37.0833,375.49,388.567,82.8694,382.47,69.1813,142.969,426.372,53.9306,86.5135,215.957,34.5914
40,0,315.111,260.697,1707.47,161.208,228.32,1718.64,302.291,374.625,1696.03,149.677,353.438,1711.59,218.469,408.409,1520.72,230.696,478.048,1241.22,233.502,273.267,1431.64,242.379,242.029,1261.48,145.027,466.214,1433.52,424.87,362.943,1477.41,474.615,365.458,1231.68,487.494,385.91,1100.43,494.896,306.433,964.139,464.886,260.892,857.223,500.564,325.239,844.49,504.769,252.836,776.369,59.1716,371.212,1481.42,-5.95371,351.908,1291.11,-23.5028,394.566,1091.54,-51.061,337.279,1015.51,-14.9575,259.792,846.965,-50.0333,324.258,833.406,-55.1458,247.737,765.995,365.487,242.409,994.169,94.1288,229.856,997.075,255.962,423.743,1018.72,174.978,417.607,1017.64,415.57,329.848,666.877,415.762,379.853,508.527,408.93,407.819,253.55,376.311,390.282,71.1264,322.693,432.567,60.5333,371.198,227.378,39.4904,42.0381,275.289,726.254,49.9683,350.209,501.533,37.0417,375.54,388.569,82.8846,382.495,69.2046,142.95,426.371,53.9108,86.5011,215.941,34.5857
41,0,315.006,260.656,1707.48,161.047,228.258,1718.65,302.242,374.604,1696.07,149.683,353.28,1711.58,218.457,408.456,1520.76,230.668,478.072,1241.22,233.443,273.318,1431.64,242.402,242.036,1261.58,145.131,465.959,1433.53,424.81,362.912,1477.4,474.567,365.481,1231.69,487.383,385.797,1100.49,494.818,306.468,964.142,464.742,260.88,857.24,500.446,325.238,844.473,504.651,252.863,776.359,59.119,371.235,1481.44,-6.00548,352.006,1291.13,-23.5847,394.664,1091.55,-51.1288,337.342,1015.52,-15.004,259.805,846.995,-50.1179,324.328,833.429,-55.2858,247.813,765.987,365.427,242.385,994.206,94.0599,229.927,997.102,255.748,422.22,1018.46,174.932,417.604,1017.61,415.559,329.856,666.847,415.818,379.857,508.643,408.937,407.944,253.469,376.346,390.253,71.1689,322.7,432.574,60.5291,371.204,227.384,39.4407,42.0291,275.307,726.251,49.9401,350.24,501.507,37.0266,375.538,388.559,82.8671,382.819,69.0819,142.946,426.324,53.9572,86.4605,215.911,34.2319
42,0,314.975,260.588,1707.5,161.016,228.263,1718.65,302.168,374.687,1696.17,149.627,353.422,1711.63,218.389,409.067,1521.17,230.625,478.114,1241.23,233.386,273.368,1431.62,242.286,242.217,1261.45,144.969,466.21,1433.51,424.775,362.942,1477.4,474.509,365.484,1231.69,487.309,385.772,1100.46,494.711,306.443,964.139,464.669,260.911,857.228,500.362,325.279,844.461,504.538,252.865,776.35,59.0964,371.292,1481.45,-6.04246,352.234,1291.11,-23.6234,394.683,1091.55,-51.1898,337.423,1015.55,-15.2999,260.133,846.916,-50.1884,324.36,833.429,-55.2982,247.73,766.055,365.371,242.483,994.187,93.9874,230.053,997.102,255.479,422.745,1018.63,174.873,417.74,1017.59,415.506,329.832,666.877,415.811,379.825,508.539,408.969,407.917,253.504,376.357,390.223,71.1396,322.71,432.581,60.5437,371.195,227.389,39.4104,41.9864,275.358,726.256,49.9302,350.281,501.499,37.0091,375.563,388.572,82.8805,382.513,69.2112,142.961,426.351,53.9381,86.4763,215.935,34.4104
43,0,314.902,260.573,1707.5,160.87,228.291,1718.63,301.736,374.533,1696.12,149.123,353.468,1711.75,218.081,408.474,1520.86,230.114,477.899,1241.24,233.345,273.435,1431.63,242.227,242.231,1261.48,144.677,465.885,1433.54,424.513,362.897,1477.38,474.297,365.477,1231.67,486.905,385.784,1100.46,494.639,306.478,964.132,464.557,260.932,857.217,500.077,325.27,844.45,504.414,252.901,776.34,58.534,371.34,1481.57,-6.15636,352.225,1291.14,-23.9808,394.665,1091.59,-51.4639,337.578,1015.56,-15.3928,260.237,846.932,-50.2823,324.412,833.43,-55.3587,247.807,766.074,365.282,242.478,994.223,93.8983,230.108,997.131,255.033,422.116,1018.39,174.32,417.49,1017.55,415.111,329.712,666.862,415.643,379.949,508.493,408.798,407.781,253.532,376.246,390.263,71.0791,322.414,432.532,60.4986,371.13,227.38,39.4487,41.7964,275.781,726.198,49.6737,350.224,501.604,36.7438,375.635,388.553,82.7172,382.484,69.2407,142.827,426.384,53.8978,86.3552,216.001,34.3423
44,0,314.795,260.512,1707.54,160.784,228.303,1718.6,302.182,374.458,1696.16,149.549,353.602,1711.69,218.355,409.159,1521.21,230.564,478.213,1241.29,233.273,273.494,1431.65,242.17,242.25,1261.49,145.136,465.493,1433.35,424.605,363.046,1477.39,474.412,365.539,1231.67,487.181,385.783,1100.47,494.554,306.491,964.108,464.447,260.948,857.217,500.151,325.274,844.442,504.309,252.908,776.35,58.9957,371.432,1481.51,-6.14005,352.251,1291.17,-23.7078,394.895,1091.58,-51.3119,337.611,1015.58,-15.4679,260.283,846.996,-50.274,324.482,833.484,-55.4224,247.951,766.06,365.198,242.513,994.235,93.8305,230.207,997.122,255.505,422.38,1018.51,174.828,417.892,1017.62,415.413,329.76,666.894,415.82,379.866,508.637,408.92,407.756,253.566,376.355,390.23,71.1082,322.706,432.608,60.5344,371.203,227.395,39.4574,41.8782,275.487,726.284,49.8811,350.334,501.518,36.9572,375.646,388.538,82.9083,382.52,69.2096,142.962,426.336,53.9285,86.4888,215.947,34.4055
